date,idIBC,GI_name,kpi_id,KPI_name,unit,result,kpi_score,firmware_version
2017-07-03,270,GI#1,3,3_Gas temperature,minutes,23.966666666666665,8,201706271
2017-07-05,270,GI#1,3,3_Gas temperature,minutes,45.85,3,201707031
2017-07-06,273,GI#3,3,3_Gas temperature,minutes,132.91666666666666,0,201707031
2017-07-06,270,GI#1,3,3_Gas temperature,minutes,44.96666666666667,4,201707031
2017-07-07,273,GI#3,3,3_Gas temperature,minutes,85.1,0,201707031
2017-07-07,270,GI#1,3,3_Gas temperature,minutes,20.616666666666667,8,201707061
2017-07-08,273,GI#3,3,3_Gas temperature,minutes,67.51666666666667,0,201707031
2017-07-10,270,GI#1,3,3_Gas temperature,minutes,31.533333333333335,6,201707081
2017-07-11,273,GI#3,3,3_Gas temperature,minutes,144.65,0,201707031
2017-07-11,270,GI#1,3,3_Gas temperature,minutes,32.96666666666667,6,201707101
2017-07-12,270,GI#1,3,3_Gas temperature,minutes,28.883333333333333,7,201707111
2017-07-12,270,GI#1,3,3_Gas temperature,minutes,28.883333333333333,7,201707121
2017-07-13,273,GI#3,3,3_Gas temperature,minutes,64.46666666666667,0,201707031
2017-07-13,270,GI#1,3,3_Gas temperature,minutes,27.266666666666666,7,201707122
2017-07-14,273,GI#3,3,3_Gas temperature,minutes,231.23333333333332,0,201707031
2017-07-17,270,GI#1,3,3_Gas temperature,minutes,38.766666666666666,5,201707132
2017-07-18,270,GI#1,3,3_Gas temperature,minutes,30.183333333333334,6,201707171
2017-07-19,270,GI#1,3,3_Gas temperature,minutes,38.93333333333333,5,201707181
2017-07-20,270,GI#1,3,3_Gas temperature,minutes,32.833333333333336,6,201707181
2017-07-24,273,GI#3,3,3_Gas temperature,minutes,54.9,2,201707031
2017-07-26,273,GI#3,3,3_Gas temperature,minutes,33.86666666666667,6,201707031
2017-07-26,270,GI#1,3,3_Gas temperature,minutes,26.483333333333334,7,201707191
2017-07-28,273,GI#3,3,3_Gas temperature,minutes,57.733333333333334,1,201707031
2017-07-29,273,GI#3,3,3_Gas temperature,minutes,52.7,2,201707031
2017-07-31,273,GI#3,3,3_Gas temperature,minutes,90.41666666666667,0,201707031
2017-08-02,273,GI#3,3,3_Gas temperature,minutes,65.85,0,201707031
2017-08-07,270,GI#1,3,3_Gas temperature,minutes,77.38333333333334,0,201708031
2017-08-09,270,GI#1,3,3_Gas temperature,minutes,17.766666666666666,9,201708082
2017-08-10,270,GI#1,3,3_Gas temperature,minutes,48.71666666666667,3,201708091
2017-08-11,273,GI#3,3,3_Gas temperature,minutes,79.28333333333333,0,201708031
2017-08-11,270,GI#1,3,3_Gas temperature,minutes,50.483333333333334,2,201708091
2017-08-14,287,GI#4,3,3_Gas temperature,minutes,75.4,0,201708082
2017-08-15,270,GI#1,3,3_Gas temperature,minutes,57.93333333333333,1,201708091
2017-08-16,273,GI#3,3,3_Gas temperature,minutes,68.83333333333333,0,201708082
2017-08-16,270,GI#1,3,3_Gas temperature,minutes,39.63333333333333,5,201708091
2017-08-17,273,GI#3,3,3_Gas temperature,minutes,63.616666666666674,0,201708082
2017-08-17,270,GI#1,3,3_Gas temperature,minutes,29.016666666666666,7,201708161
2017-08-18,273,GI#3,3,3_Gas temperature,minutes,252.31666666666666,0,201708082
2017-08-18,270,GI#1,3,3_Gas temperature,minutes,40.93333333333333,4,201708171
2017-08-21,270,GI#1,3,3_Gas temperature,minutes,63.85,0,201708171
2017-08-23,273,GI#3,3,3_Gas temperature,minutes,49.483333333333334,3,201708082
2017-08-29,273,GI#3,3,3_Gas temperature,minutes,29.566666666666666,7,NA
2017-09-08,270,GI#1,3,3_Gas temperature,minutes,41.016666666666666,4,NA
2017-09-11,270,GI#1,3,3_Gas temperature,minutes,25.9,7,201708171
2017-09-12,270,GI#1,3,3_Gas temperature,minutes,20.933333333333334,8,201709111
2017-09-13,270,GI#1,3,3_Gas temperature,minutes,56.733333333333334,1,201709111
2017-09-14,270,GI#1,3,3_Gas temperature,minutes,113.08333333333333,0,201709111
2017-09-14,270,GI#1,3,3_Gas temperature,minutes,113.08333333333333,0,201709141
2017-09-20,270,GI#1,3,3_Gas temperature,minutes,51.38333333333333,2,201709151
2017-09-21,270,GI#1,3,3_Gas temperature,minutes,30.65,6,201709201
2017-09-25,270,GI#1,3,3_Gas temperature,minutes,31.916666666666668,6,201709221
2017-09-26,270,GI#1,3,3_Gas temperature,minutes,31.7,6,201709221
2017-09-27,270,GI#1,3,3_Gas temperature,minutes,26.266666666666666,7,201709221
2017-09-28,270,GI#1,3,3_Gas temperature,minutes,23.183333333333334,8,201709221
2017-10-02,270,GI#1,3,3_Gas temperature,minutes,18.5,9,201709221
2017-10-04,270,GI#1,3,3_Gas temperature,minutes,25.866666666666667,7,201710031
2017-10-05,270,GI#1,3,3_Gas temperature,minutes,23.95,8,201710041
2017-10-06,270,GI#1,3,3_Gas temperature,minutes,24.1,8,201710051
2017-10-09,270,GI#1,3,3_Gas temperature,minutes,24.7,8,201710051
2017-10-10,270,GI#1,3,3_Gas temperature,minutes,22.75,8,201710051
2017-10-12,270,GI#1,3,3_Gas temperature,minutes,54.53333333333333,2,201710101
2017-10-16,270,GI#1,3,3_Gas temperature,minutes,33.05,6,201710121
2017-01-26,270,GI#1,5,5_Thermal output,kW/hr,63.2848169121212,7,201701252
2017-01-26,270,GI#1,5,5_Thermal output,kW/hr,63.2848169121212,7,201701261
2017-01-30,270,GI#1,5,5_Thermal output,kW/hr,90.14361467222221,9,201701271
2017-01-31,270,GI#1,5,5_Thermal output,kW/hr,21.131985087541903,3,201701311
2017-02-01,270,GI#1,5,5_Thermal output,kW/hr,54.2325089520376,6,201701312
2017-02-01,270,GI#1,5,5_Thermal output,kW/hr,54.2325089520376,6,201702011
2017-02-01,270,GI#1,5,5_Thermal output,kW/hr,54.2325089520376,6,201702012
2017-02-02,270,GI#1,5,5_Thermal output,kW/hr,73.3225573888889,8,201702014
2017-02-03,270,GI#1,5,5_Thermal output,kW/hr,47.79493653967172,6,201702022
2017-02-08,270,GI#1,5,5_Thermal output,kW/hr,55.30690442902357,7,201702031
2017-02-13,270,GI#1,5,5_Thermal output,kW/hr,15.58790518179293,1,NA
2017-02-14,270,GI#1,5,5_Thermal output,kW/hr,84.10528641666666,8,201702131
2017-02-15,270,GI#1,5,5_Thermal output,kW/hr,95.29182320071199,9,201702151
2017-02-16,270,GI#1,5,5_Thermal output,kW/hr,82.58590187184343,8,201702152
2017-02-17,270,GI#1,5,5_Thermal output,kW/hr,95.96650618013187,9,201702162
2017-03-01,270,GI#1,5,5_Thermal output,kW/hr,90.57492383333333,9,201702283
2017-03-07,270,GI#1,5,5_Thermal output,kW/hr,83.9757847518785,8,201703062
2017-03-08,270,GI#1,5,5_Thermal output,kW/hr,64.51862251239058,7,201703071
2017-03-09,270,GI#1,5,5_Thermal output,kW/hr,60.59893713611111,7,201703071
2017-03-10,270,GI#1,5,5_Thermal output,kW/hr,57.75425716896465,7,201703071
2017-03-11,270,GI#1,5,5_Thermal output,kW/hr,51.757099333333336,6,201703071
2017-04-05,270,GI#1,5,5_Thermal output,kW/hr,2.3304624151365507,0,201704052
2017-04-06,270,GI#1,5,5_Thermal output,kW/hr,16.476288907200175,2,201704061
2017-04-07,270,GI#1,5,5_Thermal output,kW/hr,21.67631277872054,3,201704071
2017-04-10,270,GI#1,5,5_Thermal output,kW/hr,23.045832727272725,4,201704071
2017-04-11,270,GI#1,5,5_Thermal output,kW/hr,22.476305250810185,4,201704071
2017-04-12,270,GI#1,5,5_Thermal output,kW/hr,18.220611500000004,2,201704111
2017-04-13,270,GI#1,5,5_Thermal output,kW/hr,18.158880239917817,2,201704121
2017-04-13,270,GI#1,5,5_Thermal output,kW/hr,18.158880239917817,2,201704131
2017-04-17,270,GI#1,5,5_Thermal output,kW/hr,18.220611500000004,2,201704133
2017-04-19,270,GI#1,5,5_Thermal output,kW/hr,20.68051655263967,3,201704181
2017-04-20,270,GI#1,5,5_Thermal output,kW/hr,19.71893547324875,3,201704191
2017-04-21,270,GI#1,5,5_Thermal output,kW/hr,19.500631414049227,3,201704201
2017-04-24,270,GI#1,5,5_Thermal output,kW/hr,19.63264184397781,3,201704201
2017-04-25,270,GI#1,5,5_Thermal output,kW/hr,17.025684310993267,2,201704201
2017-04-26,270,GI#1,5,5_Thermal output,kW/hr,25.564643310233244,5,201704201
2017-04-27,270,GI#1,5,5_Thermal output,kW/hr,48.06016366666667,6,201704261
2017-04-27,270,GI#1,5,5_Thermal output,kW/hr,48.06016366666667,6,201704272
2017-04-28,270,GI#1,5,5_Thermal output,kW/hr,54.92590133333333,6,201704273
2017-05-02,270,GI#1,5,5_Thermal output,kW/hr,30.89571155498445,5,201705011
2017-05-04,270,GI#1,5,5_Thermal output,kW/hr,24.31666606986,4,201705033
2017-05-04,270,GI#1,5,5_Thermal output,kW/hr,24.31666606986,4,201705041
2017-05-05,270,GI#1,5,5_Thermal output,kW/hr,33.762144945454544,5,201705042
2017-05-10,273,GI#3,5,5_Thermal output,kW/hr,23.61054542959652,4,201705101
2017-05-10,273,GI#3,5,5_Thermal output,kW/hr,23.61054542959652,4,201705102
2017-05-12,273,GI#3,5,5_Thermal output,kW/hr,22.095620949328502,4,201705104
2017-05-18,273,GI#3,5,5_Thermal output,kW/hr,15.4823485896686,1,201705181
2017-05-19,273,GI#3,5,5_Thermal output,kW/hr,19.446236241876722,3,201705183
2017-05-23,273,GI#3,5,5_Thermal output,kW/hr,17.094875716036402,2,201705223
2017-05-24,273,GI#3,5,5_Thermal output,kW/hr,18.07385765683627,2,201705231
2017-05-30,273,GI#3,5,5_Thermal output,kW/hr,35.880833290783215,5,201705251
2017-06-09,270,GI#1,5,5_Thermal output,kW/hr,31.423953166666664,5,201706081
2017-06-12,270,GI#1,5,5_Thermal output,kW/hr,16.44656250151515,2,201706092
2017-06-13,270,GI#1,5,5_Thermal output,kW/hr,26.934817000000002,5,201706092
2017-06-14,270,GI#1,5,5_Thermal output,kW/hr,15.378654444224185,1,201706131
2017-06-15,270,GI#1,5,5_Thermal output,kW/hr,20.069079333333335,3,201706142
2017-06-21,270,GI#1,5,5_Thermal output,kW/hr,27.7270175,5,201706161
2017-06-22,270,GI#1,5,5_Thermal output,kW/hr,33.272420999999994,5,201706211
2017-06-23,270,GI#1,5,5_Thermal output,kW/hr,27.932264042479176,5,201706221
2017-06-26,270,GI#1,5,5_Thermal output,kW/hr,24.61904615953191,4,201706231
2017-06-27,270,GI#1,5,5_Thermal output,kW/hr,26.83399148181818,5,201706261
2017-06-30,270,GI#1,5,5_Thermal output,kW/hr,24.13185704242424,4,201706271
2017-07-03,270,GI#1,5,5_Thermal output,kW/hr,27.761692942760945,5,201706271
2017-07-05,270,GI#1,5,5_Thermal output,kW/hr,32.282170375,5,201707031
2017-07-06,270,GI#1,5,5_Thermal output,kW/hr,29.383436727272727,5,201707031
2017-07-07,270,GI#1,5,5_Thermal output,kW/hr,27.67202176280992,5,201707061
2017-07-10,270,GI#1,5,5_Thermal output,kW/hr,41.84446552012311,6,201707081
2017-07-11,270,GI#1,5,5_Thermal output,kW/hr,28.019891624242426,5,201707101
2017-07-12,270,GI#1,5,5_Thermal output,kW/hr,31.68802,5,201707111
2017-07-12,270,GI#1,5,5_Thermal output,kW/hr,31.68802,5,201707121
2017-07-13,270,GI#1,5,5_Thermal output,kW/hr,27.266100845454545,5,201707122
2017-07-17,270,GI#1,5,5_Thermal output,kW/hr,25.86894723636364,5,201707132
2017-07-18,270,GI#1,5,5_Thermal output,kW/hr,27.136468036363635,5,201707171
2017-07-19,270,GI#1,5,5_Thermal output,kW/hr,25.5088561,5,201707181
2017-07-20,270,GI#1,5,5_Thermal output,kW/hr,23.196590883030304,4,201707181
2017-07-26,270,GI#1,5,5_Thermal output,kW/hr,30.535728363636363,5,201707191
2017-08-07,270,GI#1,5,5_Thermal output,kW/hr,26.793367866952863,5,201708031
2017-08-10,270,GI#1,5,5_Thermal output,kW/hr,44.43620647030303,6,201708091
2017-08-11,270,GI#1,5,5_Thermal output,kW/hr,41.85968237139394,6,201708091
2017-08-16,270,GI#1,5,5_Thermal output,kW/hr,0.35945097434343437,0,201708091
2017-09-12,270,GI#1,5,5_Thermal output,kW/hr,1.377773431386134,0,201709111
2017-09-13,270,GI#1,5,5_Thermal output,kW/hr,0.9667544303556225,0,201709111
2017-09-14,270,GI#1,5,5_Thermal output,kW/hr,37.52599754829546,5,201709111
2017-09-14,270,GI#1,5,5_Thermal output,kW/hr,37.52599754829546,5,201709141
2017-09-15,270,GI#1,5,5_Thermal output,kW/hr,30.51172228787879,5,201709141
2017-09-20,270,GI#1,5,5_Thermal output,kW/hr,36.82921453107744,5,201709151
2017-09-21,270,GI#1,5,5_Thermal output,kW/hr,34.536740989898995,5,201709201
2017-09-22,270,GI#1,5,5_Thermal output,kW/hr,34.08862757575758,5,201709201
2017-09-25,270,GI#1,5,5_Thermal output,kW/hr,32.81027736824916,5,201709221
2017-09-26,270,GI#1,5,5_Thermal output,kW/hr,14.65570925,1,201709221
2017-09-27,270,GI#1,5,5_Thermal output,kW/hr,16.449862288448426,2,201709221
2017-09-28,270,GI#1,5,5_Thermal output,kW/hr,33.272421,5,201709221
2017-10-02,270,GI#1,5,5_Thermal output,kW/hr,37.034664104579896,5,201709221
2017-10-04,270,GI#1,5,5_Thermal output,kW/hr,38.51862150123967,5,201710031
2017-10-05,270,GI#1,5,5_Thermal output,kW/hr,36.42548568367003,5,201710041
2017-10-06,270,GI#1,5,5_Thermal output,kW/hr,31.53582147969697,5,201710051
2017-10-09,270,GI#1,5,5_Thermal output,kW/hr,35.56596147787879,5,201710051
2017-10-10,270,GI#1,5,5_Thermal output,kW/hr,33.4096397290303,5,201710051
2017-10-12,270,GI#1,5,5_Thermal output,kW/hr,38.23087594772728,5,201710101
2017-10-16,270,GI#1,5,5_Thermal output,kW/hr,29.527953303333334,5,201710121
2017-01-26,270,GI#1,6,6_Thermal efficiency,%,80.24235885351223,8,201701252
2017-01-26,270,GI#1,6,6_Thermal efficiency,%,80.24235885351223,8,201701261
2017-01-30,270,GI#1,6,6_Thermal efficiency,%,44.744225596001634,4,201701271
2017-01-31,270,GI#1,6,6_Thermal efficiency,%,42.6567186470344,4,201701311
2017-02-01,270,GI#1,6,6_Thermal efficiency,%,26.689870721064928,2,201701312
2017-02-01,270,GI#1,6,6_Thermal efficiency,%,26.689870721064928,2,201702011
2017-02-01,270,GI#1,6,6_Thermal efficiency,%,26.689870721064928,2,201702012
2017-02-02,270,GI#1,6,6_Thermal efficiency,%,24.293608609701337,2,201702014
2017-02-03,270,GI#1,6,6_Thermal efficiency,%,16.925228654124112,1,201702022
2017-02-08,270,GI#1,6,6_Thermal efficiency,%,85.3134372940688,8,201702031
2017-02-13,270,GI#1,6,6_Thermal efficiency,%,7.739484758437144,0,NA
2017-02-14,270,GI#1,6,6_Thermal efficiency,%,7424.475242251171,10,201702131
2017-02-15,270,GI#1,6,6_Thermal efficiency,%,42.88172883329864,4,201702151
2017-02-16,270,GI#1,6,6_Thermal efficiency,%,29.35187814084505,2,201702152
2017-02-17,270,GI#1,6,6_Thermal efficiency,%,32.288735990101685,3,201702162
2017-03-01,270,GI#1,6,6_Thermal efficiency,%,36.22688694219547,3,201702283
2017-03-07,270,GI#1,6,6_Thermal efficiency,%,50.33486271926636,5,201703062
2017-03-08,270,GI#1,6,6_Thermal efficiency,%,39.072760111835365,3,201703071
2017-03-09,270,GI#1,6,6_Thermal efficiency,%,37.02678440380067,3,201703071
2017-03-10,270,GI#1,6,6_Thermal efficiency,%,59.091835076606124,5,201703071
2017-03-11,270,GI#1,6,6_Thermal efficiency,%,8.957604181255375,0,201703071
2017-04-05,270,GI#1,6,6_Thermal efficiency,%,1.3974967258014692,0,201704052
2017-04-06,270,GI#1,6,6_Thermal efficiency,%,6.37131633883831,0,201704061
2017-04-07,270,GI#1,6,6_Thermal efficiency,%,8.386822033103217,0,201704071
2017-04-10,270,GI#1,6,6_Thermal efficiency,%,6.208443106668785,0,201704071
2017-04-11,270,GI#1,6,6_Thermal efficiency,%,13.394911141496687,1,201704071
2017-04-12,270,GI#1,6,6_Thermal efficiency,%,10.188711874909174,1,201704111
2017-04-13,270,GI#1,6,6_Thermal efficiency,%,8.716973622019003,0,201704121
2017-04-13,270,GI#1,6,6_Thermal efficiency,%,8.716973622019003,0,201704131
2017-04-17,270,GI#1,6,6_Thermal efficiency,%,9.241172956500389,0,201704133
2017-04-18,270,GI#1,6,6_Thermal efficiency,%,4.224874460425489,0,201704171
2017-04-19,270,GI#1,6,6_Thermal efficiency,%,6.851841191116092,0,201704181
2017-04-20,270,GI#1,6,6_Thermal efficiency,%,6.532866424231991,0,201704191
2017-04-21,270,GI#1,6,6_Thermal efficiency,%,6.46092321898508,0,201704201
2017-04-24,270,GI#1,6,6_Thermal efficiency,%,6.503639523969628,0,201704201
2017-04-25,270,GI#1,6,6_Thermal efficiency,%,6.66504055009271,0,201704201
2017-04-26,270,GI#1,6,6_Thermal efficiency,%,8.469046020789333,0,201704201
2017-04-27,270,GI#1,6,6_Thermal efficiency,%,16.393397705553475,1,201704261
2017-04-27,270,GI#1,6,6_Thermal efficiency,%,16.393397705553475,1,201704272
2017-04-28,270,GI#1,6,6_Thermal efficiency,%,18.17478624380325,1,201704273
2017-05-02,270,GI#1,6,6_Thermal efficiency,%,13.171219277946156,1,201705011
2017-05-04,270,GI#1,6,6_Thermal efficiency,%,20.820603317018872,2,201705033
2017-05-04,270,GI#1,6,6_Thermal efficiency,%,20.820603317018872,2,201705041
2017-05-05,270,GI#1,6,6_Thermal efficiency,%,16.661880163470272,1,201705042
2017-05-08,270,GI#1,6,6_Thermal efficiency,%,4.352726392554531,0,201705054
2017-05-08,273,GI#3,6,6_Thermal efficiency,%,30.496902358745963,3,201705081
2017-05-08,273,GI#3,6,6_Thermal efficiency,%,30.496902358745963,3,201705082
2017-05-09,270,GI#1,6,6_Thermal efficiency,%,17.2945006836946,1,201705084
2017-05-09,273,GI#3,6,6_Thermal efficiency,%,28.606637346319573,2,201705083
2017-05-10,273,GI#3,6,6_Thermal efficiency,%,25.775822913196162,2,201705101
2017-05-10,273,GI#3,6,6_Thermal efficiency,%,25.775822913196162,2,201705102
2017-05-12,273,GI#3,6,6_Thermal efficiency,%,26.978633836600412,2,201705104
2017-05-18,273,GI#3,6,6_Thermal efficiency,%,33.7012215173607,3,201705181
2017-05-19,273,GI#3,6,6_Thermal efficiency,%,41.32579627227378,4,201705183
2017-05-23,273,GI#3,6,6_Thermal efficiency,%,41.3703089333272,4,201705223
2017-05-24,273,GI#3,6,6_Thermal efficiency,%,39.483577061034275,3,201705231
2017-05-30,273,GI#3,6,6_Thermal efficiency,%,50.0580235642683,5,201705251
2017-06-09,270,GI#1,6,6_Thermal efficiency,%,27.85841795514168,2,201706081
2017-06-12,270,GI#1,6,6_Thermal efficiency,%,28.05341580068983,2,201706092
2017-06-13,270,GI#1,6,6_Thermal efficiency,%,30.429607438152278,3,201706092
2017-06-14,270,GI#1,6,6_Thermal efficiency,%,40.43516320952296,4,201706131
2017-06-15,270,GI#1,6,6_Thermal efficiency,%,62.56582983727571,6,201706142
2017-06-21,270,GI#1,6,6_Thermal efficiency,%,39.06277564071709,3,201706161
2017-06-22,270,GI#1,6,6_Thermal efficiency,%,44.77090003770373,4,201706211
2017-06-23,270,GI#1,6,6_Thermal efficiency,%,45.710418396075255,4,201706221
2017-06-27,270,GI#1,6,6_Thermal efficiency,%,35.82783787352737,3,201706261
2017-06-30,270,GI#1,6,6_Thermal efficiency,%,42.33726238829807,4,201706271
2017-07-03,270,GI#1,6,6_Thermal efficiency,%,41.25812443497986,4,201706271
2017-07-05,270,GI#1,6,6_Thermal efficiency,%,48.45226980899494,4,201707031
2017-07-06,270,GI#1,6,6_Thermal efficiency,%,54.94278238456553,5,201707031
2017-07-07,270,GI#1,6,6_Thermal efficiency,%,47.77193640717653,4,201707061
2017-07-10,270,GI#1,6,6_Thermal efficiency,%,36.51482837553894,3,201707081
2017-07-11,270,GI#1,6,6_Thermal efficiency,%,37.15958586115108,3,201707101
2017-07-12,270,GI#1,6,6_Thermal efficiency,%,39.625770534146305,3,201707111
2017-07-12,270,GI#1,6,6_Thermal efficiency,%,39.625770534146305,3,201707121
2017-07-13,270,GI#1,6,6_Thermal efficiency,%,38.43917333431513,3,201707122
2017-07-17,270,GI#1,6,6_Thermal efficiency,%,48.92845516180866,4,201707132
2017-07-18,270,GI#1,6,6_Thermal efficiency,%,35.35620638761529,3,201707171
2017-07-19,270,GI#1,6,6_Thermal efficiency,%,39.5242847963112,3,201707181
2017-07-20,270,GI#1,6,6_Thermal efficiency,%,37.65764787752647,3,201707181
2017-07-26,270,GI#1,6,6_Thermal efficiency,%,59.66237038070435,5,201707191
2017-08-07,270,GI#1,6,6_Thermal efficiency,%,50.717883199495994,5,201708031
2017-08-09,270,GI#1,6,6_Thermal efficiency,%,51.56213730017054,5,201708082
2017-08-10,270,GI#1,6,6_Thermal efficiency,%,63.98952706518667,6,201708091
2017-08-11,270,GI#1,6,6_Thermal efficiency,%,61.63184559148386,6,201708091
2017-08-15,270,GI#1,6,6_Thermal efficiency,%,1.9564269945825021,0,201708091
2017-08-16,270,GI#1,6,6_Thermal efficiency,%,0.3216910010334039,0,201708091
2017-09-12,270,GI#1,6,6_Thermal efficiency,%,2.0707464124463,0,201709111
2017-09-13,270,GI#1,6,6_Thermal efficiency,%,1.2211054529430858,0,201709111
2017-09-14,270,GI#1,6,6_Thermal efficiency,%,50.04651460367582,5,201709111
2017-09-14,270,GI#1,6,6_Thermal efficiency,%,50.04651460367582,5,201709141
2017-09-15,270,GI#1,6,6_Thermal efficiency,%,18.94622140264164,1,201709141
2017-09-20,270,GI#1,6,6_Thermal efficiency,%,60.69723523824102,6,201709151
2017-09-21,270,GI#1,6,6_Thermal efficiency,%,54.38525017160626,5,201709201
2017-09-22,270,GI#1,6,6_Thermal efficiency,%,13.451168199941973,1,201709201
2017-09-25,270,GI#1,6,6_Thermal efficiency,%,64.76668586157336,6,201709221
2017-09-26,270,GI#1,6,6_Thermal efficiency,%,2768.333985664681,10,201709221
2017-09-28,270,GI#1,6,6_Thermal efficiency,%,65.68185933675102,6,201709221
2017-10-02,270,GI#1,6,6_Thermal efficiency,%,36.833156493632316,3,201709221
2017-10-04,270,GI#1,6,6_Thermal efficiency,%,29.743597528534554,2,201710031
2017-10-05,270,GI#1,6,6_Thermal efficiency,%,60.88579766030405,6,201710041
2017-10-06,270,GI#1,6,6_Thermal efficiency,%,49.6615836451855,4,201710051
2017-10-09,270,GI#1,6,6_Thermal efficiency,%,54.35727098081591,5,201710051
2017-10-10,270,GI#1,6,6_Thermal efficiency,%,45.282207994245766,4,201710051
2017-10-12,270,GI#1,6,6_Thermal efficiency,%,58.76180629948616,5,201710101
2017-10-16,270,GI#1,6,6_Thermal efficiency,%,46.59231584995864,4,201710121
2017-01-25,270,GI#1,7,7_Fuel rate,%,49.969728,4,NA
2017-01-26,270,GI#1,7,7_Fuel rate,%,43,4,201701252
2017-01-26,270,GI#1,7,7_Fuel rate,%,43,4,201701261
2017-01-30,270,GI#1,7,7_Fuel rate,%,67,6,201701271
2017-02-01,270,GI#1,7,7_Fuel rate,%,67,6,201701312
2017-02-01,270,GI#1,7,7_Fuel rate,%,67,6,201702011
2017-02-01,270,GI#1,7,7_Fuel rate,%,67,6,201702012
2017-02-02,270,GI#1,7,7_Fuel rate,%,99.5,9,201702014
2017-02-03,270,GI#1,7,7_Fuel rate,%,99.503904,9,201702022
2017-02-08,270,GI#1,7,7_Fuel rate,%,99.51172,9,201702031
2017-02-13,270,GI#1,7,7_Fuel rate,%,87.822272,8,NA
2017-02-15,270,GI#1,7,7_Fuel rate,%,99.5,9,201702151
2017-02-16,270,GI#1,7,7_Fuel rate,%,99.503904,9,201702152
2017-02-17,270,GI#1,7,7_Fuel rate,%,99.501952,9,201702162
2017-03-01,270,GI#1,7,7_Fuel rate,%,95.507816,9,201702283
2017-03-06,270,GI#1,7,7_Fuel rate,%,25.722656,2,201703061
2017-03-07,270,GI#1,7,7_Fuel rate,%,69.423832,6,201703062
2017-03-08,270,GI#1,7,7_Fuel rate,%,82.972656,8,201703071
2017-03-09,270,GI#1,7,7_Fuel rate,%,165.042969,10,201703071
2017-03-10,270,GI#1,7,7_Fuel rate,%,171.113282,10,201703071
2017-03-11,270,GI#1,7,7_Fuel rate,%,311.593744,10,201703071
2017-03-22,270,GI#1,7,7_Fuel rate,%,77.25,7,201703201
2017-03-23,270,GI#1,7,7_Fuel rate,%,77.191408,7,201703201
2017-04-05,270,GI#1,7,7_Fuel rate,%,58.817376,5,201704052
2017-04-06,270,GI#1,7,7_Fuel rate,%,88.126954,8,201704061
2017-04-07,270,GI#1,7,7_Fuel rate,%,85.20508,8,201704071
2017-04-10,270,GI#1,7,7_Fuel rate,%,122.402344,10,201704071
2017-04-11,270,GI#1,7,7_Fuel rate,%,56.357424,5,201704071
2017-04-12,270,GI#1,7,7_Fuel rate,%,61.650384,6,201704111
2017-04-13,270,GI#1,7,7_Fuel rate,%,77.460936,7,201704121
2017-04-13,270,GI#1,7,7_Fuel rate,%,77.460936,7,201704131
2017-04-17,270,GI#1,7,7_Fuel rate,%,65,6,201704133
2017-04-18,270,GI#1,7,7_Fuel rate,%,85.957024,8,201704171
2017-04-19,270,GI#1,7,7_Fuel rate,%,99.501952,9,201704181
2017-04-20,270,GI#1,7,7_Fuel rate,%,99.507816,9,201704191
2017-04-21,270,GI#1,7,7_Fuel rate,%,99.501952,9,201704201
2017-04-24,270,GI#1,7,7_Fuel rate,%,99.517576,9,201704201
2017-04-25,270,GI#1,7,7_Fuel rate,%,99.501952,9,201704201
2017-04-26,270,GI#1,7,7_Fuel rate,%,99.513672,9,201704201
2017-04-27,270,GI#1,7,7_Fuel rate,%,99.501952,9,201704261
2017-04-27,270,GI#1,7,7_Fuel rate,%,99.501952,9,201704272
2017-04-28,270,GI#1,7,7_Fuel rate,%,99.628912,9,201704273
2017-05-04,270,GI#1,7,7_Fuel rate,%,51.108398,5,201705033
2017-05-04,270,GI#1,7,7_Fuel rate,%,51.108398,5,201705041
2017-05-05,270,GI#1,7,7_Fuel rate,%,67.88672,6,201705042
2017-05-08,273,GI#3,7,7_Fuel rate,%,31.624512,3,201705081
2017-05-08,273,GI#3,7,7_Fuel rate,%,31.624512,3,201705082
2017-05-09,270,GI#1,7,7_Fuel rate,%,55.230468,5,201705084
2017-05-09,273,GI#3,7,7_Fuel rate,%,54.569328,5,201705083
2017-05-10,273,GI#3,7,7_Fuel rate,%,43.621088,4,201705101
2017-05-10,273,GI#3,7,7_Fuel rate,%,43.621088,4,201705102
2017-05-12,273,GI#3,7,7_Fuel rate,%,27.08252,2,201705104
2017-05-18,273,GI#3,7,7_Fuel rate,%,19.588384,1,201705181
2017-05-19,273,GI#3,7,7_Fuel rate,%,31.7,3,201705183
2017-05-23,273,GI#3,7,7_Fuel rate,%,26.4,2,201705223
2017-05-24,273,GI#3,7,7_Fuel rate,%,24.3,2,201705231
2017-05-30,273,GI#3,7,7_Fuel rate,%,30.6,3,201705251
2017-06-09,270,GI#1,7,7_Fuel rate,%,47.8,4,201706081
2017-06-12,270,GI#1,7,7_Fuel rate,%,22.2,2,201706092
2017-06-13,270,GI#1,7,7_Fuel rate,%,34.6,3,201706092
2017-06-14,270,GI#1,7,7_Fuel rate,%,30.8,3,201706131
2017-06-15,270,GI#1,7,7_Fuel rate,%,18.5,1,201706142
2017-06-21,270,GI#1,7,7_Fuel rate,%,33.7,3,201706161
2017-06-22,270,GI#1,7,7_Fuel rate,%,26.9,2,201706211
